1000000,-0.008248018294464794,-0.053488702378143495,9.769731921638028,-0.0009949070621906742,0.0021196328828401866,0.002826405192354179
2000000,0.01184560287975043,0.007350729539970031,9.830843537486121,0.004447974618939051,-0.0018667637475065194,-0.0037242402352169928
3000000,0.018420045386462795,0.019728033345550285,9.808773985650124,0.0003817291025970929,0.0012502282434086577,-8.306089232173551e-05
4000000,-0.007095134627306186,0.013017961180469237,9.802933451191823,-0.0026604264822662417,0.00031769463212897285,0.007511584642890338
5000000,-0.03526810471507603,0.021358271918695274,9.825330325116322,0.001206963304479843,-0.00014253228151539014,-0.002113707892399886
6000000,-0.009368369767915007,-0.010250422219152143,9.82717465543798,-0.0030878857704382335,-0.0037237218320329995,0.0009732137999831138
7000000,0.01045620982052627,-0.001522549456357432,9.807750614427514,0.0012209862611265755,-0.0005660974344147562,-0.001574451966093012
8000000,-0.003546800896513134,0.01855510876141551,9.817507561180703,0.003944663913220071,0.0013845586809109367,-0.0007159870029021497
9000000,0.01844167066694205,0.04023578908074521,9.805547027566886,-0.0033234504317453417,0.0023506901155196653,-0.0019839557247745953
10000000,0.018689481374817518,0.021194947060991922,9.835062818171004,-0.0011385561743436673,-0.0003409574500391481,-0.0019413286071523783
11000000,0.07054753399982856,-0.0517169496757436,9.839767313420325,-0.00549947916149307,0.0006186673026612592,0.0023909022972826406
12000000,-0.0034813003481169546,-0.05673568250384551,9.787941251494775,0.002345786206449656,0.001541961806432438,0.003914264424920852
13000000,0.025439667673765515,-0.01102982537148402,9.771548323892707,-0.00022366572526626353,0.0007851677611445036,-0.0018468627107213523
14000000,-0.027097717706265827,-6.518345673132156e-05,9.805125454839741,0.0003597547385589199,-0.002170302976673899,0.0009282527007572768
15000000,-0.024212558903265683,-0.012697860099888918,9.854738408916736,0.0008290981905804898,0.002716438506327003,-0.001638668859397591
16000000,0.010564376116125748,-0.0016228518309659692,9.821036696845292,0.000983966255655265,-0.001633370150825298,-0.0006729510978659494
17000000,-0.02524168752551595,-0.02440058269061467,9.84104192304922,-0.002873884687584782,0.0024077127447105847,-0.002689017602926385
18000000,-0.011543427960883862,-0.03629610200916971,9.876677666047827,0.0004593454216254279,-0.0031607203429287216,0.0016779546292861147
