1000000,-0.005666375055233731,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
2000000,-0.00461448349098181,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
3000000,-0.003562591804693886,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
4000000,-0.0025106999390388167,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
5000000,-0.0014588078310772165,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
6000000,-0.00040691541226145364,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
7000000,0.0006449773915643406,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
8000000,0.0016968706601642827,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
9000000,0.002748764478910725,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
10000000,0.0038006589387842666,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
11000000,0.004852554136373746,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
12000000,0.005904450173876251,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
13000000,0.0069563471590971,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
14000000,0.008008245205449863,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
15000000,0.009060144431956348,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
15283217,0.00935806042001188,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
16000000,0.010112044963246606,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
17000000,0.011163946929558933,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
18000000,0.012215850466739859,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
19000000,0.01326775571624417,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
20000000,0.014319662825134881,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
21000000,0.015371571946083257,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
22000000,0.016423483237368804,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
23000000,0.017475396862879265,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
24000000,0.018527312992110637,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
25000000,0.019579231800167143,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
26000000,0.020631153467761267,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
27000000,0.021683078181213716,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
28000000,0.022735006132453446,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
29000000,0.023786937519017667,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
30000000,0.024838872544051822,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
30567609,0.0254359629348011,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
31000000,0.025890811416309587,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
32000000,0.0269427543501529,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
33000000,0.02799470156555193,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
34000000,0.029046653288085065,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
35000000,0.030098609748938996,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
36000000,0.031150571184908608,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
37000000,0.03220253783839702,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
38000000,0.03325450995741563,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
39000000,0.03430648779558407,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
40000000,0.035358471612130196,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
41000000,0.036410461671807226,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
42000000,0.03746245824398202,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
43000000,0.03851446160172338,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
44000000,0.039566472021719104,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
45000000,0.04061848978427606,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
45850119,0.04151283630767239,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
46000000,0.04167051517332014,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
47000000,0.042722548476396276,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
48000000,0.04377458998466842,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
49000000,0.04482663999291958,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
50000000,0.04587869879955179,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
51000000,0.04693076670658613,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
52000000,0.04798284401966269,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
53000000,0.04903493104804064,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
54000000,0.05008702810459815,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
55000000,0.05113913550583243,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
56000000,0.05219125357185973,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
57000000,0.05324338262641537,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
58000000,0.054295522996853654,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
59000000,0.05534767501414794,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
60000000,0.05639983901289063,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
61000000,0.05745201533129317,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
61130950,0.057589799326400556,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
62000000,0.05850420431118602,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
63000000,0.05955640629801868,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
64000000,0.060608621640859714,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
65000000,0.061660850692396685,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
66000000,0.06271309380893621,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
67000000,0.06376535135040395,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
68000000,0.06481762368034459,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
69000000,0.06586991116592185,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
70000000,0.0669222141779185,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
71000000,0.06797453309073631,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
72000000,0.06902686828239614,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
73000000,0.07007922013453785,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
74000000,0.07113158903242034,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
75000000,0.07218397536492158,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.0
