# timestamp, x, y, z, qx, qy, qz, qw,
1130000000,0.000000,0.000000,0.000000,0.000000,0.136234,0.000000,0.990677,
1140000000,0.000000,0.000000,0.000000,0.000000,0.134678,0.000000,0.990889,
1150000000,0.000000,0.000000,0.000000,0.000000,0.133121,0.000000,0.991100,
1160000000,0.000000,0.000000,0.000000,0.000000,0.131564,0.000000,0.991308,
1170000000,0.000000,0.000000,0.000000,0.000000,0.130007,0.000000,0.991513,
1180000000,0.000000,0.000000,0.000000,0.000000,0.128449,0.000000,0.991716,
1190000000,0.000000,0.000000,0.000000,0.000000,0.126891,0.000000,0.991917,
1200000000,0.000000,0.000000,0.000000,0.000000,0.125333,0.000000,0.992115,
1210000000,0.000000,0.000000,0.000000,0.000000,0.123775,0.000000,0.992310,
1220000000,0.000000,0.000000,0.000000,0.000000,0.122216,0.000000,0.992504,
1230000000,0.000000,0.000000,0.000000,0.000000,0.120657,0.000000,0.992694,
1240000000,0.000000,0.000000,0.000000,0.000000,0.119097,0.000000,0.992883,
1250000000,0.000000,0.000000,0.000000,0.000000,0.117537,0.000000,0.993068,
1260000000,0.000000,0.000000,0.000000,0.000000,0.115977,0.000000,0.993252,
1270000000,0.000000,0.000000,0.000000,0.000000,0.114417,0.000000,0.993433,
1280000000,0.000000,0.000000,0.000000,0.000000,0.112856,0.000000,0.993611,
1290000000,0.000000,0.000000,0.000000,0.000000,0.111295,0.000000,0.993787,
1300000000,0.000000,0.000000,0.000000,0.000000,0.109734,0.000000,0.993961,
1310000000,0.000000,0.000000,0.000000,0.000000,0.108173,0.000000,0.994132,
1320000000,0.000000,0.000000,0.000000,0.000000,0.106611,0.000000,0.994301,
1330000000,0.000000,0.000000,0.000000,0.000000,0.105049,0.000000,0.994467,
1340000000,0.000000,0.000000,0.000000,0.000000,0.103487,0.000000,0.994631,
1350000000,0.000000,0.000000,0.000000,0.000000,0.101924,0.000000,0.994792,
1360000000,0.000000,0.000000,0.000000,0.000000,0.100362,0.000000,0.994951,
1370000000,0.000000,0.000000,0.000000,0.000000,0.098799,0.000000,0.995107,
1380000000,0.000000,0.000000,0.000000,0.000000,0.097235,0.000000,0.995261,
1390000000,0.000000,0.000000,0.000000,0.000000,0.095672,0.000000,0.995413,
1400000000,0.000000,0.000000,0.000000,0.000000,0.094108,0.000000,0.995562,
1410000000,0.000000,0.000000,0.000000,0.000000,0.092544,0.000000,0.995709,
1420000000,0.000000,0.000000,0.000000,0.000000,0.090980,0.000000,0.995853,
1430000000,0.000000,0.000000,0.000000,0.000000,0.089416,0.000000,0.995994,
1440000000,0.000000,0.000000,0.000000,0.000000,0.087851,0.000000,0.996134,
1450000000,0.000000,0.000000,0.000000,0.000000,0.086286,0.000000,0.996270,
1460000000,0.000000,0.000000,0.000000,0.000000,0.084721,0.000000,0.996405,
1470000000,0.000000,0.000000,0.000000,0.000000,0.083156,0.000000,0.996537,
1480000000,0.000000,0.000000,0.000000,0.000000,0.081591,0.000000,0.996666,
1490000000,0.000000,0.000000,0.000000,0.000000,0.080025,0.000000,0.996793,
1500000000,0.000000,0.000000,0.000000,0.000000,0.078459,0.000000,0.996917,
1510000000,0.000000,0.000000,0.000000,0.000000,0.076893,0.000000,0.997039,
1520000000,0.000000,0.000000,0.000000,0.000000,0.075327,0.000000,0.997159,
1530000000,0.000000,0.000000,0.000000,0.000000,0.073760,0.000000,0.997276,
1540000000,0.000000,0.000000,0.000000,0.000000,0.072194,0.000000,0.997391,
1550000000,0.000000,0.000000,0.000000,0.000000,0.070627,0.000000,0.997503,
1560000000,0.000000,0.000000,0.000000,0.000000,0.069060,0.000000,0.997613,
1570000000,0.000000,0.000000,0.000000,0.000000,0.067493,0.000000,0.997720,
1580000000,0.000000,0.000000,0.000000,0.000000,0.065926,0.000000,0.997825,
1590000000,0.000000,0.000000,0.000000,0.000000,0.064358,0.000000,0.997927,
1600000000,0.000000,0.000000,0.000000,0.000000,0.062791,0.000000,0.998027,
1610000000,0.000000,0.000000,0.000000,0.000000,0.061223,0.000000,0.998124,
1620000000,0.000000,0.000000,0.000000,0.000000,0.059655,0.000000,0.998219,
1630000000,0.000000,0.000000,0.000000,0.000000,0.058087,0.000000,0.998312,
1640000000,0.000000,0.000000,0.000000,0.000000,0.056519,0.000000,0.998402,
1650000000,0.000000,0.000000,0.000000,0.000000,0.054950,0.000000,0.998489,
1660000000,0.000000,0.000000,0.000000,0.000000,0.053382,0.000000,0.998574,
1670000000,0.000000,0.000000,0.000000,0.000000,0.051813,0.000000,0.998657,
1680000000,0.000000,0.000000,0.000000,0.000000,0.050244,0.000000,0.998737,
1690000000,0.000000,0.000000,0.000000,0.000000,0.048675,0.000000,0.998815,
1700000000,0.000000,0.000000,0.000000,0.000000,0.047106,0.000000,0.998890,
1710000000,0.000000,0.000000,0.000000,0.000000,0.045537,0.000000,0.998963,
1720000000,0.000000,0.000000,0.000000,0.000000,0.043968,0.000000,0.999033,
1730000000,0.000000,0.000000,0.000000,0.000000,0.042399,0.000000,0.999101,
1740000000,0.000000,0.000000,0.000000,0.000000,0.040829,0.000000,0.999166,
1750000000,0.000000,0.000000,0.000000,0.000000,0.039260,0.000000,0.999229,
1760000000,0.000000,0.000000,0.000000,0.000000,0.037690,0.000000,0.999289,
1770000000,0.000000,0.000000,0.000000,0.000000,0.036120,0.000000,0.999347,
1780000000,0.000000,0.000000,0.000000,0.000000,0.034551,0.000000,0.999403,
1790000000,0.000000,0.000000,0.000000,0.000000,0.032981,0.000000,0.999456,
1800000000,0.000000,0.000000,0.000000,0.000000,0.031411,0.000000,0.999507,
1810000000,0.000000,0.000000,0.000000,0.000000,0.029841,0.000000,0.999555,
1820000000,0.000000,0.000000,0.000000,0.000000,0.028271,0.000000,0.999600,
1830000000,0.000000,0.000000,0.000000,0.000000,0.026700,0.000000,0.999643,
1840000000,0.000000,0.000000,0.000000,0.000000,0.025130,0.000000,0.999684,
1850000000,0.000000,0.000000,0.000000,0.000000,0.023560,0.000000,0.999722,
1860000000,0.000000,0.000000,0.000000,0.000000,0.021989,0.000000,0.999758,
1870000000,0.000000,0.000000,0.000000,0.000000,0.020419,0.000000,0.999792,
1880000000,0.000000,0.000000,0.000000,0.000000,0.018848,0.000000,0.999822,
1890000000,0.000000,0.000000,0.000000,0.000000,0.017278,0.000000,0.999851,
1900000000,0.000000,0.000000,0.000000,0.000000,0.015707,0.000000,0.999877,
1910000000,0.000000,0.000000,0.000000,0.000000,0.014137,0.000000,0.999900,
1920000000,0.000000,0.000000,0.000000,0.000000,0.012566,0.000000,0.999921,
1930000000,0.000000,0.000000,0.000000,0.000000,0.010995,0.000000,0.999940,
1940000000,0.000000,0.000000,0.000000,0.000000,0.009425,0.000000,0.999956,
1950000000,0.000000,0.000000,0.000000,0.000000,0.007854,0.000000,0.999969,
1960000000,0.000000,0.000000,0.000000,0.000000,0.006283,0.000000,0.999980,
1970000000,0.000000,0.000000,0.000000,0.000000,0.004712,0.000000,0.999989,
1980000000,0.000000,0.000000,0.000000,0.000000,0.003142,0.000000,0.999995,
1990000000,0.000000,0.000000,0.000000,0.000000,0.001571,0.000000,0.999999,
2000000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
2010000000,0.000000,0.000000,0.000000,0.000000,-0.001571,0.000000,0.999999,
2020000000,0.000000,0.000000,0.000000,0.000000,-0.003142,0.000000,0.999995,
2030000000,0.000000,0.000000,0.000000,0.000000,-0.004712,0.000000,0.999989,
2040000000,0.000000,0.000000,0.000000,0.000000,-0.006283,0.000000,0.999980,
2050000000,0.000000,0.000000,0.000000,0.000000,-0.007854,0.000000,0.999969,
2060000000,0.000000,0.000000,0.000000,0.000000,-0.009425,0.000000,0.999956,
2070000000,0.000000,0.000000,0.000000,0.000000,-0.010995,0.000000,0.999940,
2080000000,0.000000,0.000000,0.000000,0.000000,-0.012566,0.000000,0.999921,
2090000000,0.000000,0.000000,0.000000,0.000000,-0.014137,0.000000,0.999900,
2100000000,0.000000,0.000000,0.000000,0.000000,-0.015707,0.000000,0.999877,
2110000000,0.000000,0.000000,0.000000,0.000000,-0.017278,0.000000,0.999851,
2120000000,0.000000,0.000000,0.000000,0.000000,-0.018848,0.000000,0.999822,
2130000000,0.000000,0.000000,0.000000,0.000000,-0.020419,0.000000,0.999792,
2140000000,0.000000,0.000000,0.000000,0.000000,-0.021989,0.000000,0.999758,
2150000000,0.000000,0.000000,0.000000,0.000000,-0.023560,0.000000,0.999722,
2160000000,0.000000,0.000000,0.000000,0.000000,-0.025130,0.000000,0.999684,
2170000000,0.000000,0.000000,0.000000,0.000000,-0.026700,0.000000,0.999643,
2180000000,0.000000,0.000000,0.000000,0.000000,-0.028271,0.000000,0.999600,
2190000000,0.000000,0.000000,0.000000,0.000000,-0.029841,0.000000,0.999555,
2200000000,0.000000,0.000000,0.000000,0.000000,-0.031411,0.000000,0.999507,
2210000000,0.000000,0.000000,0.000000,0.000000,-0.032981,0.000000,0.999456,
2220000000,0.000000,0.000000,0.000000,0.000000,-0.034551,0.000000,0.999403,
2230000000,0.000000,0.000000,0.000000,0.000000,-0.036120,0.000000,0.999347,
2240000000,0.000000,0.000000,0.000000,0.000000,-0.037690,0.000000,0.999289,
2250000000,0.000000,0.000000,0.000000,0.000000,-0.039260,0.000000,0.999229,
2260000000,0.000000,0.000000,0.000000,0.000000,-0.040829,0.000000,0.999166,
2270000000,0.000000,0.000000,0.000000,0.000000,-0.042399,0.000000,0.999101,
2280000000,0.000000,0.000000,0.000000,0.000000,-0.043968,0.000000,0.999033,
2290000000,0.000000,0.000000,0.000000,0.000000,-0.045537,0.000000,0.998963,
2300000000,0.000000,0.000000,0.000000,0.000000,-0.047106,0.000000,0.998890,
2310000000,0.000000,0.000000,0.000000,0.000000,-0.048675,0.000000,0.998815,
2320000000,0.000000,0.000000,0.000000,0.000000,-0.050244,0.000000,0.998737,
2330000000,0.000000,0.000000,0.000000,0.000000,-0.051813,0.000000,0.998657,
2340000000,0.000000,0.000000,0.000000,0.000000,-0.053382,0.000000,0.998574,
2350000000,0.000000,0.000000,0.000000,0.000000,-0.054950,0.000000,0.998489,
2360000000,0.000000,0.000000,0.000000,0.000000,-0.056519,0.000000,0.998402,
2370000000,0.000000,0.000000,0.000000,0.000000,-0.058087,0.000000,0.998312,
2380000000,0.000000,0.000000,0.000000,0.000000,-0.059655,0.000000,0.998219,
2390000000,0.000000,0.000000,0.000000,0.000000,-0.061223,0.000000,0.998124,
2400000000,0.000000,0.000000,0.000000,0.000000,-0.062791,0.000000,0.998027,
2410000000,0.000000,0.000000,0.000000,0.000000,-0.064358,0.000000,0.997927,
2420000000,0.000000,0.000000,0.000000,0.000000,-0.065926,0.000000,0.997825,
2430000000,0.000000,0.000000,0.000000,0.000000,-0.067493,0.000000,0.997720,
2440000000,0.000000,0.000000,0.000000,0.000000,-0.069060,0.000000,0.997613,
2450000000,0.000000,0.000000,0.000000,0.000000,-0.070627,0.000000,0.997503,
2460000000,0.000000,0.000000,0.000000,0.000000,-0.072194,0.000000,0.997391,
2470000000,0.000000,0.000000,0.000000,0.000000,-0.073760,0.000000,0.997276,
2480000000,0.000000,0.000000,0.000000,0.000000,-0.075327,0.000000,0.997159,
2490000000,0.000000,0.000000,0.000000,0.000000,-0.076893,0.000000,0.997039,
2500000000,0.000000,0.000000,0.000000,0.000000,-0.078459,0.000000,0.996917,
2510000000,0.000000,0.000000,0.000000,0.000000,-0.080025,0.000000,0.996793,
2520000000,0.000000,0.000000,0.000000,0.000000,-0.081591,0.000000,0.996666,
2530000000,0.000000,0.000000,0.000000,0.000000,-0.083156,0.000000,0.996537,
2540000000,0.000000,0.000000,0.000000,0.000000,-0.084721,0.000000,0.996405,
2550000000,0.000000,0.000000,0.000000,0.000000,-0.086286,0.000000,0.996270,
2560000000,0.000000,0.000000,0.000000,0.000000,-0.087851,0.000000,0.996134,
2570000000,0.000000,0.000000,0.000000,0.000000,-0.089416,0.000000,0.995994,
2580000000,0.000000,0.000000,0.000000,0.000000,-0.090980,0.000000,0.995853,
2590000000,0.000000,0.000000,0.000000,0.000000,-0.092544,0.000000,0.995709,
2600000000,0.000000,0.000000,0.000000,0.000000,-0.094108,0.000000,0.995562,
2610000000,0.000000,0.000000,0.000000,0.000000,-0.095672,0.000000,0.995413,
2620000000,0.000000,0.000000,0.000000,0.000000,-0.097235,0.000000,0.995261,
2630000000,0.000000,0.000000,0.000000,0.000000,-0.098799,0.000000,0.995107,
2640000000,0.000000,0.000000,0.000000,0.000000,-0.100362,0.000000,0.994951,
2650000000,0.000000,0.000000,0.000000,0.000000,-0.101924,0.000000,0.994792,
2660000000,0.000000,0.000000,0.000000,0.000000,-0.103487,0.000000,0.994631,
2670000000,0.000000,0.000000,0.000000,0.000000,-0.105049,0.000000,0.994467,
2680000000,0.000000,0.000000,0.000000,0.000000,-0.106611,0.000000,0.994301,
2690000000,0.000000,0.000000,0.000000,0.000000,-0.108173,0.000000,0.994132,
2700000000,0.000000,0.000000,0.000000,0.000000,-0.109734,0.000000,0.993961,
2710000000,0.000000,0.000000,0.000000,0.000000,-0.111295,0.000000,0.993787,
2720000000,0.000000,0.000000,0.000000,0.000000,-0.112856,0.000000,0.993611,
2730000000,0.000000,0.000000,0.000000,0.000000,-0.114417,0.000000,0.993433,
2740000000,0.000000,0.000000,0.000000,0.000000,-0.115977,0.000000,0.993252,
2750000000,0.000000,0.000000,0.000000,0.000000,-0.117537,0.000000,0.993068,
2760000000,0.000000,0.000000,0.000000,0.000000,-0.119097,0.000000,0.992883,
2770000000,0.000000,0.000000,0.000000,0.000000,-0.120657,0.000000,0.992694,
2780000000,0.000000,0.000000,0.000000,0.000000,-0.122216,0.000000,0.992504,
2790000000,0.000000,0.000000,0.000000,0.000000,-0.123775,0.000000,0.992310,
2800000000,0.000000,0.000000,0.000000,0.000000,-0.125333,0.000000,0.992115,
2810000000,0.000000,0.000000,0.000000,0.000000,-0.126891,0.000000,0.991917,
2820000000,0.000000,0.000000,0.000000,0.000000,-0.128449,0.000000,0.991716,
2830000000,0.000000,0.000000,0.000000,0.000000,-0.130007,0.000000,0.991513,
2840000000,0.000000,0.000000,0.000000,0.000000,-0.131564,0.000000,0.991308,
2850000000,0.000000,0.000000,0.000000,0.000000,-0.133121,0.000000,0.991100,
2860000000,0.000000,0.000000,0.000000,0.000000,-0.134678,0.000000,0.990889,
2870000000,0.000000,0.000000,0.000000,0.000000,-0.136234,0.000000,0.990677,
2880000000,0.000000,0.000000,0.000000,0.000000,-0.137790,0.000000,0.990461,
2890000000,0.000000,0.000000,0.000000,0.000000,-0.139346,0.000000,0.990244,
2900000000,0.000000,0.000000,0.000000,0.000000,-0.140901,0.000000,0.990024,
2910000000,0.000000,0.000000,0.000000,0.000000,-0.142456,0.000000,0.989801,
2920000000,0.000000,0.000000,0.000000,0.000000,-0.144011,0.000000,0.989576,
2930000000,0.000000,0.000000,0.000000,0.000000,-0.145565,0.000000,0.989349,
2940000000,0.000000,0.000000,0.000000,0.000000,-0.147119,0.000000,0.989119,
2950000000,0.000000,0.000000,0.000000,0.000000,-0.148672,0.000000,0.988886,
2960000000,0.000000,0.000000,0.000000,0.000000,-0.150226,0.000000,0.988652,
2970000000,0.000000,0.000000,0.000000,0.000000,-0.151778,0.000000,0.988415,
2980000000,0.000000,0.000000,0.000000,0.000000,-0.153331,0.000000,0.988175,
2990000000,0.000000,0.000000,0.000000,0.000000,-0.154883,0.000000,0.987933,
3000000000,0.000000,0.000000,0.000000,0.000000,-0.156434,0.000000,0.987688,
3010000000,0.000000,0.000000,0.000000,0.000000,-0.154883,0.000000,0.987933,
3020000000,0.000000,0.000000,0.000000,0.000000,-0.153331,0.000000,0.988175,
3030000000,0.000000,0.000000,0.000000,0.000000,-0.151778,0.000000,0.988415,
3040000000,0.000000,0.000000,0.000000,0.000000,-0.150226,0.000000,0.988652,
3050000000,0.000000,0.000000,0.000000,0.000000,-0.148672,0.000000,0.988886,
3060000000,0.000000,0.000000,0.000000,0.000000,-0.147119,0.000000,0.989119,
3070000000,0.000000,0.000000,0.000000,0.000000,-0.145565,0.000000,0.989349,
3080000000,0.000000,0.000000,0.000000,0.000000,-0.144011,0.000000,0.989576,
3090000000,0.000000,0.000000,0.000000,0.000000,-0.142456,0.000000,0.989801,
3100000000,0.000000,0.000000,0.000000,0.000000,-0.140901,0.000000,0.990024,
3110000000,0.000000,0.000000,0.000000,0.000000,-0.139346,0.000000,0.990244,
3120000000,0.000000,0.000000,0.000000,0.000000,-0.137790,0.000000,0.990461,
3130000000,0.000000,0.000000,0.000000,0.000000,-0.136234,0.000000,0.990677,
3140000000,0.000000,0.000000,0.000000,0.000000,-0.134678,0.000000,0.990889,
3150000000,0.000000,0.000000,0.000000,0.000000,-0.133121,0.000000,0.991100,
3160000000,0.000000,0.000000,0.000000,0.000000,-0.131564,0.000000,0.991308,
3170000000,0.000000,0.000000,0.000000,0.000000,-0.130007,0.000000,0.991513,
3180000000,0.000000,0.000000,0.000000,0.000000,-0.128449,0.000000,0.991716,
3190000000,0.000000,0.000000,0.000000,0.000000,-0.126891,0.000000,0.991917,
3200000000,0.000000,0.000000,0.000000,0.000000,-0.125333,0.000000,0.992115,
3210000000,0.000000,0.000000,0.000000,0.000000,-0.123775,0.000000,0.992310,
3220000000,0.000000,0.000000,0.000000,0.000000,-0.122216,0.000000,0.992504,
3230000000,0.000000,0.000000,0.000000,0.000000,-0.120657,0.000000,0.992694,
3240000000,0.000000,0.000000,0.000000,0.000000,-0.119097,0.000000,0.992883,
3250000000,0.000000,0.000000,0.000000,0.000000,-0.117537,0.000000,0.993068,
3260000000,0.000000,0.000000,0.000000,0.000000,-0.115977,0.000000,0.993252,
3270000000,0.000000,0.000000,0.000000,0.000000,-0.114417,0.000000,0.993433,
3280000000,0.000000,0.000000,0.000000,0.000000,-0.112856,0.000000,0.993611,
3290000000,0.000000,0.000000,0.000000,0.000000,-0.111295,0.000000,0.993787,
3300000000,0.000000,0.000000,0.000000,0.000000,-0.109734,0.000000,0.993961,
3310000000,0.000000,0.000000,0.000000,0.000000,-0.108173,0.000000,0.994132,
3320000000,0.000000,0.000000,0.000000,0.000000,-0.106611,0.000000,0.994301,
3330000000,0.000000,0.000000,0.000000,0.000000,-0.105049,0.000000,0.994467,
3340000000,0.000000,0.000000,0.000000,0.000000,-0.103487,0.000000,0.994631,
3350000000,0.000000,0.000000,0.000000,0.000000,-0.101924,0.000000,0.994792,
3360000000,0.000000,0.000000,0.000000,0.000000,-0.100362,0.000000,0.994951,
3370000000,0.000000,0.000000,0.000000,0.000000,-0.098799,0.000000,0.995107,
3380000000,0.000000,0.000000,0.000000,0.000000,-0.097235,0.000000,0.995261,
