# timestamp, x, y, z, qx, qy, qz, qw,
410000000,0.000000,0.000000,0.410000,0.000000,0.000000,0.000000,1.000000,
420000000,0.000000,0.000000,0.420000,0.000000,0.000000,0.000000,1.000000,
430000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.000000,1.000000,
440000000,0.000000,0.000000,0.440000,0.000000,0.000000,0.000000,1.000000,
450000000,0.000000,0.000000,0.450000,0.000000,0.000000,0.000000,1.000000,
460000000,0.000000,0.000000,0.460000,0.000000,0.000000,0.000000,1.000000,
470000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.000000,1.000000,
480000000,0.000000,0.000000,0.480000,0.000000,0.000000,0.000000,1.000000,
490000000,0.000000,0.000000,0.490000,0.000000,0.000000,0.000000,1.000000,
500000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,1.000000,
510000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.000000,1.000000,
520000000,0.000000,0.000000,0.520000,0.000000,0.000000,0.000000,1.000000,
530000000,0.000000,0.000000,0.530000,0.000000,0.000000,0.000000,1.000000,
540000000,0.000000,0.000000,0.540000,0.000000,0.000000,0.000000,1.000000,
550000000,0.000000,0.000000,0.550000,0.000000,0.000000,0.000000,1.000000,
560000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.000000,1.000000,
570000000,0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,
580000000,0.000000,0.000000,0.580000,0.000000,0.000000,0.000000,1.000000,
590000000,0.000000,0.000000,0.590000,0.000000,0.000000,0.000000,1.000000,
600000000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1.000000,
610000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.000000,1.000000,
620000000,0.000000,0.000000,0.620000,0.000000,0.000000,0.000000,1.000000,
630000000,0.000000,0.000000,0.630000,0.000000,0.000000,0.000000,1.000000,
640000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.000000,1.000000,
650000000,0.000000,0.000000,0.650000,0.000000,0.000000,0.000000,1.000000,
660000000,0.000000,0.000000,0.660000,0.000000,0.000000,0.000000,1.000000,
670000000,0.000000,0.000000,0.670000,0.000000,0.000000,0.000000,1.000000,
680000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,1.000000,
690000000,0.000000,0.000000,0.690000,0.000000,0.000000,0.000000,1.000000,
700000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.000000,1.000000,
710000000,0.000000,0.000000,0.710000,0.000000,0.000000,0.000000,1.000000,
720000000,0.000000,0.000000,0.720000,0.000000,0.000000,0.000000,1.000000,
730000000,0.000000,0.000000,0.730000,0.000000,0.000000,0.000000,1.000000,
740000000,0.000000,0.000000,0.740000,0.000000,0.000000,0.000000,1.000000,
750000000,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000,
760000000,0.000000,0.000000,0.760000,0.000000,0.000000,0.000000,1.000000,
770000000,0.000000,0.000000,0.770000,0.000000,0.000000,0.000000,1.000000,
780000000,0.000000,0.000000,0.780000,0.000000,0.000000,0.000000,1.000000,
790000000,0.000000,0.000000,0.790000,0.000000,0.000000,0.000000,1.000000,
800000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,
810000000,0.000000,0.000000,0.810000,0.000000,0.000000,0.000000,1.000000,
820000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,1.000000,
830000000,0.000000,0.000000,0.830000,0.000000,0.000000,0.000000,1.000000,
840000000,0.000000,0.000000,0.840000,0.000000,0.000000,0.000000,1.000000,
850000000,0.000000,0.000000,0.850000,0.000000,0.000000,0.000000,1.000000,
860000000,0.000000,0.000000,0.860000,0.000000,0.000000,0.000000,1.000000,
870000000,0.000000,0.000000,0.870000,0.000000,0.000000,0.000000,1.000000,
880000000,0.000000,0.000000,0.880000,0.000000,0.000000,0.000000,1.000000,
890000000,0.000000,0.000000,0.890000,0.000000,0.000000,0.000000,1.000000,
900000000,0.000000,0.000000,0.900000,0.000000,0.000000,0.000000,1.000000,
910000000,0.000000,0.000000,0.910000,0.000000,0.000000,0.000000,1.000000,
920000000,0.000000,0.000000,0.920000,0.000000,0.000000,0.000000,1.000000,
930000000,0.000000,0.000000,0.930000,0.000000,0.000000,0.000000,1.000000,
940000000,0.000000,0.000000,0.940000,0.000000,0.000000,0.000000,1.000000,
950000000,0.000000,0.000000,0.950000,0.000000,0.000000,0.000000,1.000000,
960000000,0.000000,0.000000,0.960000,0.000000,0.000000,0.000000,1.000000,
970000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,1.000000,
980000000,0.000000,0.000000,0.980000,0.000000,0.000000,0.000000,1.000000,
990000000,0.000000,0.000000,0.990000,0.000000,0.000000,0.000000,1.000000,
1000000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,
1010000000,0.000000,0.000000,0.990000,0.000000,0.000000,0.000000,1.000000,
1020000000,0.000000,0.000000,0.980000,0.000000,0.000000,0.000000,1.000000,
1030000000,0.000000,0.000000,0.970000,0.000000,0.000000,0.000000,1.000000,
1040000000,0.000000,0.000000,0.960000,0.000000,0.000000,0.000000,1.000000,
1050000000,0.000000,0.000000,0.950000,0.000000,0.000000,0.000000,1.000000,
1060000000,0.000000,0.000000,0.940000,0.000000,0.000000,0.000000,1.000000,
1070000000,0.000000,0.000000,0.930000,0.000000,0.000000,0.000000,1.000000,
1080000000,0.000000,0.000000,0.920000,0.000000,0.000000,0.000000,1.000000,
1090000000,0.000000,0.000000,0.910000,0.000000,0.000000,0.000000,1.000000,
1100000000,0.000000,0.000000,0.900000,0.000000,0.000000,0.000000,1.000000,
1110000000,0.000000,0.000000,0.890000,0.000000,0.000000,0.000000,1.000000,
1120000000,0.000000,0.000000,0.880000,0.000000,0.000000,0.000000,1.000000,
1130000000,0.000000,0.000000,0.870000,0.000000,0.000000,0.000000,1.000000,
1140000000,0.000000,0.000000,0.860000,0.000000,0.000000,0.000000,1.000000,
1150000000,0.000000,0.000000,0.850000,0.000000,0.000000,0.000000,1.000000,
1160000000,0.000000,0.000000,0.840000,0.000000,0.000000,0.000000,1.000000,
1170000000,0.000000,0.000000,0.830000,0.000000,0.000000,0.000000,1.000000,
1180000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,1.000000,
1190000000,0.000000,0.000000,0.810000,0.000000,0.000000,0.000000,1.000000,
1200000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,1.000000,
1210000000,0.000000,0.000000,0.790000,0.000000,0.000000,0.000000,1.000000,
1220000000,0.000000,0.000000,0.780000,0.000000,0.000000,0.000000,1.000000,
1230000000,0.000000,0.000000,0.770000,0.000000,0.000000,0.000000,1.000000,
1240000000,0.000000,0.000000,0.760000,0.000000,0.000000,0.000000,1.000000,
1250000000,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000,
1260000000,0.000000,0.000000,0.740000,0.000000,0.000000,0.000000,1.000000,
1270000000,0.000000,0.000000,0.730000,0.000000,0.000000,0.000000,1.000000,
1280000000,0.000000,0.000000,0.720000,0.000000,0.000000,0.000000,1.000000,
1290000000,0.000000,0.000000,0.710000,0.000000,0.000000,0.000000,1.000000,
1300000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.000000,1.000000,
1310000000,0.000000,0.000000,0.690000,0.000000,0.000000,0.000000,1.000000,
1320000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,1.000000,
1330000000,0.000000,0.000000,0.670000,0.000000,0.000000,0.000000,1.000000,
1340000000,0.000000,0.000000,0.660000,0.000000,0.000000,0.000000,1.000000,
1350000000,0.000000,0.000000,0.650000,0.000000,0.000000,0.000000,1.000000,
1360000000,0.000000,0.000000,0.640000,0.000000,0.000000,0.000000,1.000000,
1370000000,0.000000,0.000000,0.630000,0.000000,0.000000,0.000000,1.000000,
1380000000,0.000000,0.000000,0.620000,0.000000,0.000000,0.000000,1.000000,
1390000000,0.000000,0.000000,0.610000,0.000000,0.000000,0.000000,1.000000,
1400000000,0.000000,0.000000,0.600000,0.000000,0.000000,0.000000,1.000000,
1410000000,0.000000,0.000000,0.590000,0.000000,0.000000,0.000000,1.000000,
1420000000,0.000000,0.000000,0.580000,0.000000,0.000000,0.000000,1.000000,
1430000000,0.000000,0.000000,0.570000,0.000000,0.000000,0.000000,1.000000,
1440000000,0.000000,0.000000,0.560000,0.000000,0.000000,0.000000,1.000000,
1450000000,0.000000,0.000000,0.550000,0.000000,0.000000,0.000000,1.000000,
1460000000,0.000000,0.000000,0.540000,0.000000,0.000000,0.000000,1.000000,
1470000000,0.000000,0.000000,0.530000,0.000000,0.000000,0.000000,1.000000,
1480000000,0.000000,0.000000,0.520000,0.000000,0.000000,0.000000,1.000000,
1490000000,0.000000,0.000000,0.510000,0.000000,0.000000,0.000000,1.000000,
1500000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,1.000000,
1510000000,0.000000,0.000000,0.490000,0.000000,0.000000,0.000000,1.000000,
1520000000,0.000000,0.000000,0.480000,0.000000,0.000000,0.000000,1.000000,
1530000000,0.000000,0.000000,0.470000,0.000000,0.000000,0.000000,1.000000,
1540000000,0.000000,0.000000,0.460000,0.000000,0.000000,0.000000,1.000000,
1550000000,0.000000,0.000000,0.450000,0.000000,0.000000,0.000000,1.000000,
1560000000,0.000000,0.000000,0.440000,0.000000,0.000000,0.000000,1.000000,
1570000000,0.000000,0.000000,0.430000,0.000000,0.000000,0.000000,1.000000,
1580000000,0.000000,0.000000,0.420000,0.000000,0.000000,0.000000,1.000000,
1590000000,0.000000,0.000000,0.410000,0.000000,0.000000,0.000000,1.000000,
1600000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,1.000000,
1610000000,0.000000,0.000000,0.390000,0.000000,0.000000,0.000000,1.000000,
1620000000,0.000000,0.000000,0.380000,0.000000,0.000000,0.000000,1.000000,
1630000000,0.000000,0.000000,0.370000,0.000000,0.000000,0.000000,1.000000,
1640000000,0.000000,0.000000,0.360000,0.000000,0.000000,0.000000,1.000000,
1650000000,0.000000,0.000000,0.350000,0.000000,0.000000,0.000000,1.000000,
1660000000,0.000000,0.000000,0.340000,0.000000,0.000000,0.000000,1.000000,
1670000000,0.000000,0.000000,0.330000,0.000000,0.000000,0.000000,1.000000,
1680000000,0.000000,0.000000,0.320000,0.000000,0.000000,0.000000,1.000000,
1690000000,0.000000,0.000000,0.310000,0.000000,0.000000,0.000000,1.000000,
1700000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,1.000000,
1710000000,0.000000,0.000000,0.290000,0.000000,0.000000,0.000000,1.000000,
1720000000,0.000000,0.000000,0.280000,0.000000,0.000000,0.000000,1.000000,
1730000000,0.000000,0.000000,0.270000,0.000000,0.000000,0.000000,1.000000,
1740000000,0.000000,0.000000,0.260000,0.000000,0.000000,0.000000,1.000000,
1750000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,1.000000,
1760000000,0.000000,0.000000,0.240000,0.000000,0.000000,0.000000,1.000000,
1770000000,0.000000,0.000000,0.230000,0.000000,0.000000,0.000000,1.000000,
1780000000,0.000000,0.000000,0.220000,0.000000,0.000000,0.000000,1.000000,
1790000000,0.000000,0.000000,0.210000,0.000000,0.000000,0.000000,1.000000,
1800000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,1.000000,
1810000000,0.000000,0.000000,0.190000,0.000000,0.000000,0.000000,1.000000,
1820000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.000000,1.000000,
1830000000,0.000000,0.000000,0.170000,0.000000,0.000000,0.000000,1.000000,
1840000000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,1.000000,
1850000000,0.000000,0.000000,0.150000,0.000000,0.000000,0.000000,1.000000,
1860000000,0.000000,0.000000,0.140000,0.000000,0.000000,0.000000,1.000000,
1870000000,0.000000,0.000000,0.130000,0.000000,0.000000,0.000000,1.000000,
1880000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,1.000000,
1890000000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,1.000000,
1900000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,1.000000,
1910000000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,1.000000,
1920000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,1.000000,
1930000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,1.000000,
1940000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,1.000000,
1950000000,0.000000,0.000000,0.050000,0.000000,0.000000,0.000000,1.000000,
1960000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,1.000000,
1970000000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,1.000000,
1980000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,1.000000,
1990000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,1.000000,
2000000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
2010000000,0.000000,0.000000,-0.010000,0.000000,0.000000,0.000000,1.000000,
2020000000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,1.000000,
2030000000,0.000000,0.000000,-0.030000,0.000000,0.000000,0.000000,1.000000,
2040000000,0.000000,0.000000,-0.040000,0.000000,0.000000,0.000000,1.000000,
2050000000,0.000000,0.000000,-0.050000,0.000000,0.000000,0.000000,1.000000,
2060000000,0.000000,0.000000,-0.060000,0.000000,0.000000,0.000000,1.000000,
2070000000,0.000000,0.000000,-0.070000,0.000000,0.000000,0.000000,1.000000,
2080000000,0.000000,0.000000,-0.080000,0.000000,0.000000,0.000000,1.000000,
2090000000,0.000000,0.000000,-0.090000,0.000000,0.000000,0.000000,1.000000,
2100000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,1.000000,
2110000000,0.000000,0.000000,-0.110000,0.000000,0.000000,0.000000,1.000000,
2120000000,0.000000,0.000000,-0.120000,0.000000,0.000000,0.000000,1.000000,
2130000000,0.000000,0.000000,-0.130000,0.000000,0.000000,0.000000,1.000000,
2140000000,0.000000,0.000000,-0.140000,0.000000,0.000000,0.000000,1.000000,
2150000000,0.000000,0.000000,-0.150000,0.000000,0.000000,0.000000,1.000000,
2160000000,0.000000,0.000000,-0.160000,0.000000,0.000000,0.000000,1.000000,
2170000000,0.000000,0.000000,-0.170000,0.000000,0.000000,0.000000,1.000000,
2180000000,0.000000,0.000000,-0.180000,0.000000,0.000000,0.000000,1.000000,
2190000000,0.000000,0.000000,-0.190000,0.000000,0.000000,0.000000,1.000000,
2200000000,0.000000,0.000000,-0.200000,0.000000,0.000000,0.000000,1.000000,
2210000000,0.000000,0.000000,-0.210000,0.000000,0.000000,0.000000,1.000000,
2220000000,0.000000,0.000000,-0.220000,0.000000,0.000000,0.000000,1.000000,
2230000000,0.000000,0.000000,-0.230000,0.000000,0.000000,0.000000,1.000000,
2240000000,0.000000,0.000000,-0.240000,0.000000,0.000000,0.000000,1.000000,
2250000000,0.000000,0.000000,-0.250000,0.000000,0.000000,0.000000,1.000000,
2260000000,0.000000,0.000000,-0.260000,0.000000,0.000000,0.000000,1.000000,
2270000000,0.000000,0.000000,-0.270000,0.000000,0.000000,0.000000,1.000000,
2280000000,0.000000,0.000000,-0.280000,0.000000,0.000000,0.000000,1.000000,
2290000000,0.000000,0.000000,-0.290000,0.000000,0.000000,0.000000,1.000000,
2300000000,0.000000,0.000000,-0.300000,0.000000,0.000000,0.000000,1.000000,
2310000000,0.000000,0.000000,-0.310000,0.000000,0.000000,0.000000,1.000000,
2320000000,0.000000,0.000000,-0.320000,0.000000,0.000000,0.000000,1.000000,
2330000000,0.000000,0.000000,-0.330000,0.000000,0.000000,0.000000,1.000000,
2340000000,0.000000,0.000000,-0.340000,0.000000,0.000000,0.000000,1.000000,
2350000000,0.000000,0.000000,-0.350000,0.000000,0.000000,0.000000,1.000000,
2360000000,0.000000,0.000000,-0.360000,0.000000,0.000000,0.000000,1.000000,
2370000000,0.000000,0.000000,-0.370000,0.000000,0.000000,0.000000,1.000000,
2380000000,0.000000,0.000000,-0.380000,0.000000,0.000000,0.000000,1.000000,
2390000000,0.000000,0.000000,-0.390000,0.000000,0.000000,0.000000,1.000000,
2400000000,0.000000,0.000000,-0.400000,0.000000,0.000000,0.000000,1.000000,
2410000000,0.000000,0.000000,-0.410000,0.000000,0.000000,0.000000,1.000000,
2420000000,0.000000,0.000000,-0.420000,0.000000,0.000000,0.000000,1.000000,
2430000000,0.000000,0.000000,-0.430000,0.000000,0.000000,0.000000,1.000000,
2440000000,0.000000,0.000000,-0.440000,0.000000,0.000000,0.000000,1.000000,
2450000000,0.000000,0.000000,-0.450000,0.000000,0.000000,0.000000,1.000000,
2460000000,0.000000,0.000000,-0.460000,0.000000,0.000000,0.000000,1.000000,
2470000000,0.000000,0.000000,-0.470000,0.000000,0.000000,0.000000,1.000000,
2480000000,0.000000,0.000000,-0.480000,0.000000,0.000000,0.000000,1.000000,
2490000000,0.000000,0.000000,-0.490000,0.000000,0.000000,0.000000,1.000000,
2500000000,0.000000,0.000000,-0.500000,0.000000,0.000000,0.000000,1.000000,
2510000000,0.000000,0.000000,-0.510000,0.000000,0.000000,0.000000,1.000000,
2520000000,0.000000,0.000000,-0.520000,0.000000,0.000000,0.000000,1.000000,
2530000000,0.000000,0.000000,-0.530000,0.000000,0.000000,0.000000,1.000000,
2540000000,0.000000,0.000000,-0.540000,0.000000,0.000000,0.000000,1.000000,
2550000000,0.000000,0.000000,-0.550000,0.000000,0.000000,0.000000,1.000000,
2560000000,0.000000,0.000000,-0.560000,0.000000,0.000000,0.000000,1.000000,
2570000000,0.000000,0.000000,-0.570000,0.000000,0.000000,0.000000,1.000000,
2580000000,0.000000,0.000000,-0.580000,0.000000,0.000000,0.000000,1.000000,
2590000000,0.000000,0.000000,-0.590000,0.000000,0.000000,0.000000,1.000000,
2600000000,0.000000,0.000000,-0.600000,0.000000,0.000000,0.000000,1.000000,
2610000000,0.000000,0.000000,-0.610000,0.000000,0.000000,0.000000,1.000000,
2620000000,0.000000,0.000000,-0.620000,0.000000,0.000000,0.000000,1.000000,
2630000000,0.000000,0.000000,-0.630000,0.000000,0.000000,0.000000,1.000000,
2640000000,0.000000,0.000000,-0.640000,0.000000,0.000000,0.000000,1.000000,
2650000000,0.000000,0.000000,-0.650000,0.000000,0.000000,0.000000,1.000000,
2660000000,0.000000,0.000000,-0.660000,0.000000,0.000000,0.000000,1.000000,
2670000000,0.000000,0.000000,-0.670000,0.000000,0.000000,0.000000,1.000000,
2680000000,0.000000,0.000000,-0.680000,0.000000,0.000000,0.000000,1.000000,
2690000000,0.000000,0.000000,-0.690000,0.000000,0.000000,0.000000,1.000000,
2700000000,0.000000,0.000000,-0.700000,0.000000,0.000000,0.000000,1.000000,
2710000000,0.000000,0.000000,-0.710000,0.000000,0.000000,0.000000,1.000000,
2720000000,0.000000,0.000000,-0.720000,0.000000,0.000000,0.000000,1.000000,
2730000000,0.000000,0.000000,-0.730000,0.000000,0.000000,0.000000,1.000000,
2740000000,0.000000,0.000000,-0.740000,0.000000,0.000000,0.000000,1.000000,
2750000000,0.000000,0.000000,-0.750000,0.000000,0.000000,0.000000,1.000000,
2760000000,0.000000,0.000000,-0.760000,0.000000,0.000000,0.000000,1.000000,
2770000000,0.000000,0.000000,-0.770000,0.000000,0.000000,0.000000,1.000000,
2780000000,0.000000,0.000000,-0.780000,0.000000,0.000000,0.000000,1.000000,
2790000000,0.000000,0.000000,-0.790000,0.000000,0.000000,0.000000,1.000000,
2800000000,0.000000,0.000000,-0.800000,0.000000,0.000000,0.000000,1.000000,
2810000000,0.000000,0.000000,-0.810000,0.000000,0.000000,0.000000,1.000000,
2820000000,0.000000,0.000000,-0.820000,0.000000,0.000000,0.000000,1.000000,
2830000000,0.000000,0.000000,-0.830000,0.000000,0.000000,0.000000,1.000000,
2840000000,0.000000,0.000000,-0.840000,0.000000,0.000000,0.000000,1.000000,
2850000000,0.000000,0.000000,-0.850000,0.000000,0.000000,0.000000,1.000000,
2860000000,0.000000,0.000000,-0.860000,0.000000,0.000000,0.000000,1.000000,
2870000000,0.000000,0.000000,-0.870000,0.000000,0.000000,0.000000,1.000000,
2880000000,0.000000,0.000000,-0.880000,0.000000,0.000000,0.000000,1.000000,
2890000000,0.000000,0.000000,-0.890000,0.000000,0.000000,0.000000,1.000000,
2900000000,0.000000,0.000000,-0.900000,0.000000,0.000000,0.000000,1.000000,
2910000000,0.000000,0.000000,-0.910000,0.000000,0.000000,0.000000,1.000000,
2920000000,0.000000,0.000000,-0.920000,0.000000,0.000000,0.000000,1.000000,
2930000000,0.000000,0.000000,-0.930000,0.000000,0.000000,0.000000,1.000000,
2940000000,0.000000,0.000000,-0.940000,0.000000,0.000000,0.000000,1.000000,
2950000000,0.000000,0.000000,-0.950000,0.000000,0.000000,0.000000,1.000000,
2960000000,0.000000,0.000000,-0.960000,0.000000,0.000000,0.000000,1.000000,
2970000000,0.000000,0.000000,-0.970000,0.000000,0.000000,0.000000,1.000000,
2980000000,0.000000,0.000000,-0.980000,0.000000,0.000000,0.000000,1.000000,
2990000000,0.000000,0.000000,-0.990000,0.000000,0.000000,0.000000,1.000000,
3000000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,1.000000,
3010000000,0.000000,0.000000,-0.990000,0.000000,0.000000,0.000000,1.000000,
3020000000,0.000000,0.000000,-0.980000,0.000000,0.000000,0.000000,1.000000,
3030000000,0.000000,0.000000,-0.970000,0.000000,0.000000,0.000000,1.000000,
3040000000,0.000000,0.000000,-0.960000,0.000000,0.000000,0.000000,1.000000,
3050000000,0.000000,0.000000,-0.950000,0.000000,0.000000,0.000000,1.000000,
3060000000,0.000000,0.000000,-0.940000,0.000000,0.000000,0.000000,1.000000,
3070000000,0.000000,0.000000,-0.930000,0.000000,0.000000,0.000000,1.000000,
3080000000,0.000000,0.000000,-0.920000,0.000000,0.000000,0.000000,1.000000,
3090000000,0.000000,0.000000,-0.910000,0.000000,0.000000,0.000000,1.000000,
3100000000,0.000000,0.000000,-0.900000,0.000000,0.000000,0.000000,1.000000,
3110000000,0.000000,0.000000,-0.890000,0.000000,0.000000,0.000000,1.000000,
3120000000,0.000000,0.000000,-0.880000,0.000000,0.000000,0.000000,1.000000,
3130000000,0.000000,0.000000,-0.870000,0.000000,0.000000,0.000000,1.000000,
3140000000,0.000000,0.000000,-0.860000,0.000000,0.000000,0.000000,1.000000,
3150000000,0.000000,0.000000,-0.850000,0.000000,0.000000,0.000000,1.000000,
3160000000,0.000000,0.000000,-0.840000,0.000000,0.000000,0.000000,1.000000,
3170000000,0.000000,0.000000,-0.830000,0.000000,0.000000,0.000000,1.000000,
3180000000,0.000000,0.000000,-0.820000,0.000000,0.000000,0.000000,1.000000,
3190000000,0.000000,0.000000,-0.810000,0.000000,0.000000,0.000000,1.000000,
3200000000,0.000000,0.000000,-0.800000,0.000000,0.000000,0.000000,1.000000,
3210000000,0.000000,0.000000,-0.790000,0.000000,0.000000,0.000000,1.000000,
3220000000,0.000000,0.000000,-0.780000,0.000000,0.000000,0.000000,1.000000,
3230000000,0.000000,0.000000,-0.770000,0.000000,0.000000,0.000000,1.000000,
3240000000,0.000000,0.000000,-0.760000,0.000000,0.000000,0.000000,1.000000,
3250000000,0.000000,0.000000,-0.750000,0.000000,0.000000,0.000000,1.000000,
3260000000,0.000000,0.000000,-0.740000,0.000000,0.000000,0.000000,1.000000,
3270000000,0.000000,0.000000,-0.730000,0.000000,0.000000,0.000000,1.000000,
3280000000,0.000000,0.000000,-0.720000,0.000000,0.000000,0.000000,1.000000,
3290000000,0.000000,0.000000,-0.710000,0.000000,0.000000,0.000000,1.000000,
3300000000,0.000000,0.000000,-0.700000,0.000000,0.000000,0.000000,1.000000,
3310000000,0.000000,0.000000,-0.690000,0.000000,0.000000,0.000000,1.000000,
3320000000,0.000000,0.000000,-0.680000,0.000000,0.000000,0.000000,1.000000,
3330000000,0.000000,0.000000,-0.670000,0.000000,0.000000,0.000000,1.000000,
3340000000,0.000000,0.000000,-0.660000,0.000000,0.000000,0.000000,1.000000,
3350000000,0.000000,0.000000,-0.650000,0.000000,0.000000,0.000000,1.000000,
3360000000,0.000000,0.000000,-0.640000,0.000000,0.000000,0.000000,1.000000,
3370000000,0.000000,0.000000,-0.630000,0.000000,0.000000,0.000000,1.000000,
3380000000,0.000000,0.000000,-0.620000,0.000000,0.000000,0.000000,1.000000,
